PageName,WikidataID,ImageURL
Deepika Padukone,Q159178,https://upload.wikimedia.org/wikipedia/commons/b/b6/Deepika_Padukone_Cannes_2018_%28cropped%29.jpg
Benjamin Netanyahu,Q43723,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Benjamin_Netanyahu%2C_February_2023.jpg/450px-Benjamin_Netanyahu%2C_February_2023.jpg
Jane Fonda,Q41142,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Jane_Fonda_Cannes_2015.jpg/450px-Jane_Fonda_Cannes_2015.jpg
Mariah Carey,Q41076,https://upload.wikimedia.org/wikipedia/commons/9/93/Mariah_Carey_WBLS_2018_Interview_2.jpg
Jason Sudeikis,Q14539,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Jason_Sudeikis_on_March_20%2C_2023_in_the_Oval_Office_of_the_White_House_-_P20230320AS-2571_%28cropped%29.jpg/450px-Jason_Sudeikis_on_March_20%2C_2023_in_the_Oval_Office_of_the_White_House_-_P20230320AS-2571_%28cropped%29.jpg
George W. Bush,Q207,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/George-W-Bush.jpeg/450px-George-W-Bush.jpeg
Bob Barker,Q381178,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Bob_Barker_1975.jpg/450px-Bob_Barker_1975.jpg
Jamie Foxx,Q171905,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/TIFF_2019_jamie_foxx_%2850390727888%29.jpg/450px-TIFF_2019_jamie_foxx_%2850390727888%29.jpg
Daniel Radcliffe,Q38119,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/DanielRadcliffe.jpg/450px-DanielRadcliffe.jpg
Martin Scorsese,Q41148,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Martin_Scorsese_Berlinale_2010_%28cropped2%29.jpg/450px-Martin_Scorsese_Berlinale_2010_%28cropped2%29.jpg
Frank Sinatra,Q40912,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Frank_Sinatra_%281957_studio_portrait_close-up%29.jpg/450px-Frank_Sinatra_%281957_studio_portrait_close-up%29.jpg
Dave Bautista,Q44158,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Dave_Bautista_Photo_Op_GalaxyCon_Minneapolis_2019.jpg/450px-Dave_Bautista_Photo_Op_GalaxyCon_Minneapolis_2019.jpg
Jeffrey Epstein,Q2904131,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Epstein_Final_Mugshot.png/450px-Epstein_Final_Mugshot.png
Israel Adesanya,Q27050195,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Israel_Adesanya_at_UFC_230.jpg/450px-Israel_Adesanya_at_UFC_230.jpg
Rupert Murdoch,Q53944,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Rupert_Murdoch_-_Flickr_-_Eva_Rinaldi_Celebrity_and_Live_Music_Photographer.jpg/450px-Rupert_Murdoch_-_Flickr_-_Eva_Rinaldi_Celebrity_and_Live_Music_Photographer.jpg
Gigi Hadid,Q16843706,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Gigi_Hadid_Maybelline_Director_Cut_2_%28cropped%29.png/450px-Gigi_Hadid_Maybelline_Director_Cut_2_%28cropped%29.png
Helena Bonham Carter,Q170428,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Helena_Bonham_Carter_2011_AA.jpg/450px-Helena_Bonham_Carter_2011_AA.jpg
Courteney Cox,Q58912,https://upload.wikimedia.org/wikipedia/commons/0/0f/CourteneyCoxFeb09.jpg
Kate Hudson,Q169946,https://upload.wikimedia.org/wikipedia/commons/6/61/Kate_Hudson_%288033413872%29_%28cropped%29.jpg
Michael Douglas,Q119798,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Michael_Douglas_C%C3%A9sar_2016_3.jpg/450px-Michael_Douglas_C%C3%A9sar_2016_3.jpg
Quentin Tarantino,Q3772,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Quentin_Tarantino_by_Gage_Skidmore.jpg/450px-Quentin_Tarantino_by_Gage_Skidmore.jpg
Demi Moore,Q43044,https://upload.wikimedia.org/wikipedia/commons/9/99/Demi_Moore_%28cropped%29.jpg
Anna Nicole Smith,Q180710,https://upload.wikimedia.org/wikipedia/commons/a/a6/Anna_Nicole_Smith_145_%28cropped%29_2.jpg
Channing Tatum,Q212064,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Channing_Tatum_%2819276524319%29.jpg/450px-Channing_Tatum_%2819276524319%29.jpg
Jonah Hill,Q313388,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Jonah_Hill-4939_%28cropped%29_%28cropped%29.jpg/450px-Jonah_Hill-4939_%28cropped%29_%28cropped%29.jpg
Victoria Beckham,Q19810,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/VictoriaBeckham2018-2-Crop.jpg/450px-VictoriaBeckham2018-2-Crop.jpg
Mel Gibson,Q42229,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Mel_Gibson_Cannes_2016_2.jpg/450px-Mel_Gibson_Cannes_2016_2.jpg
Robert F. Kennedy,Q25310,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Bobby_Kennedy_-_restored.jpg/450px-Bobby_Kennedy_-_restored.jpg
Brittney Griner,Q2925780,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Brittney_Griner_3_%28cropped2%29.jpg/450px-Brittney_Griner_3_%28cropped2%29.jpg
Max Verstappen,Q2239218,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Max_Verstappen_2017_Malaysia_3_%28cropped%29.jpg/450px-Max_Verstappen_2017_Malaysia_3_%28cropped%29.jpg
Harvey Weinstein,Q531599,https://upload.wikimedia.org/wikipedia/commons/c/c8/Harvey_Weinstein_C%C3%A9sars_2014_%28cropped%29_%28centered%29.jpg
Sofía Vergara,Q231911,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Sof%C3%ADa_Vergara_2019_by_Glenn_Francis.jpg/450px-Sof%C3%ADa_Vergara_2019_by_Glenn_Francis.jpg
Kate Beckinsale,Q179414,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Kate_Beckinsale_2011_Comic-Con_%28truer_color%29.jpg/450px-Kate_Beckinsale_2011_Comic-Con_%28truer_color%29.jpg
Russell Brand,Q296609,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Arthur_Russell_Brand_%285622506846%29.jpg/450px-Arthur_Russell_Brand_%285622506846%29.jpg
Emma Roberts,Q228598,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Emma_Robert_2016_Comic_Con.jpg/450px-Emma_Robert_2016_Comic_Con.jpg
Charlie Sheen,Q103939,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Charlie_Sheen_March_2009.JPG/450px-Charlie_Sheen_March_2009.JPG
Julian Sands,Q363518,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/JulianSandsJune2011.jpg/450px-JulianSandsJune2011.jpg
Cole Hauser,Q532180,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Cole_Hauser.jpg/450px-Cole_Hauser.jpg
Rafael Nadal,Q10132,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Rafael_Nadal_10%2C_Aegon_Championships%2C_London%2C_UK_-_Diliff.jpg/450px-Rafael_Nadal_10%2C_Aegon_Championships%2C_London%2C_UK_-_Diliff.jpg
Alexander Skarsgård,Q310637,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Alexander_Skarsgard_%2829485267411%29_%28cropped%29.jpg/450px-Alexander_Skarsgard_%2829485267411%29_%28cropped%29.jpg
Shia LaBeouf,Q180942,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Shia_LaBeouf_2022.jpg/450px-Shia_LaBeouf_2022.jpg
B. R. Ambedkar,Q231690,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Dr._Bhimrao_Ambedkar.jpg/450px-Dr._Bhimrao_Ambedkar.jpg
ASAP Rocky,Q129910,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/South_by_Southwest_2019_4_-_46628270064_%28cropped%29.jpg/450px-South_by_Southwest_2019_4_-_46628270064_%28cropped%29.jpg
Tom Hardy,Q208026,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Tom_Hardy_by_Gage_Skidmore.jpg/450px-Tom_Hardy_by_Gage_Skidmore.jpg
Shania Twain,Q131433,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Shania_Twain_March_2020.png/450px-Shania_Twain_March_2020.png
Lily-Rose Depp,Q20670730,https://upload.wikimedia.org/wikipedia/commons/a/a5/Lily-Rose_Depp_Cannes_2023_%28cropped%29.jpg
Katherine Oppenheimer,Q52159113,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Katherine_%28Kitty%29_Oppenheimer_ID_badge_photo.jpg/450px-Katherine_%28Kitty%29_Oppenheimer_ID_badge_photo.jpg
Idris Elba,Q342604,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Idris_Elba-4580_%28cropped%29.jpg/450px-Idris_Elba-4580_%28cropped%29.jpg
Sam Smith,Q15123969,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Sam_Smith_Lollapalooza_2015-9_%28cropped%29.jpg/450px-Sam_Smith_Lollapalooza_2015-9_%28cropped%29.jpg
Rachel Weisz,Q134077,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Rachel_Weisz_Montclair_Film_Festival_2_%28cropped%29.jpg/450px-Rachel_Weisz_Montclair_Film_Festival_2_%28cropped%29.jpg
Ja Morant,Q59656031,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Ja_Morant_2021.jpg/450px-Ja_Morant_2021.jpg
Magic Johnson,Q134183,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Magic_Johnson_at_SXSW_2022_%2851958828669%29_%28cropped%29.jpg/450px-Magic_Johnson_at_SXSW_2022_%2851958828669%29_%28cropped%29.jpg
Nayanthara,Q2748319,https://upload.wikimedia.org/wikipedia/commons/f/fb/Nayanthara_in_2023_%28cropped%29.jpg
Bob Marley,Q409,https://upload.wikimedia.org/wikipedia/commons/4/4d/Bob-Marley_3_%28cropped%29.jpg
Amy Winehouse,Q15897,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Amy_Winehouse_f4962007_crop.jpg/450px-Amy_Winehouse_f4962007_crop.jpg
Emilia Clarke,Q235132,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Emilia_Clarke_Dior_Rose_des_Vents.jpg/450px-Emilia_Clarke_Dior_Rose_des_Vents.jpg
Pierce Brosnan,Q81520,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Pierce_Brosnan_2017.jpg/450px-Pierce_Brosnan_2017.jpg
Bijou Phillips,Q45362,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Bijou_Phillips.jpg/450px-Bijou_Phillips.jpg
Jennifer Garner,Q172044,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Jennifer_Garner_at_the_Fast_Company_Innovation_Festival_-_44972951114_%28cropped%29.jpg/450px-Jennifer_Garner_at_the_Fast_Company_Innovation_Festival_-_44972951114_%28cropped%29.jpg
Morgan Freeman,Q48337,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Morgan_Freeman_at_The_Pentagon_on_2_August_2023_-_230802-D-PM193-3363_%28cropped%29.jpg/450px-Morgan_Freeman_at_The_Pentagon_on_2_August_2023_-_230802-D-PM193-3363_%28cropped%29.jpg
Cate Blanchett,Q80966,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Cate_Blanchett_Berlinale_2023_%28cropped%29.jpg/450px-Cate_Blanchett_Berlinale_2023_%28cropped%29.jpg
Zooey Deschanel,Q191719,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Flickr_-_Genevieve719_-_Zooey_Deschanel_%288%29_%28cropped%29.jpg/450px-Flickr_-_Genevieve719_-_Zooey_Deschanel_%288%29_%28cropped%29.jpg
Gervonta Davis,Q24450231,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Gervonta_Icebox_2018.jpg/450px-Gervonta_Icebox_2018.jpg
Charlize Theron,Q80046,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Charlize-theron-IMG_6045.jpg/450px-Charlize-theron-IMG_6045.jpg
Nick Jonas,Q201656,https://upload.wikimedia.org/wikipedia/commons/9/9c/Nick_Jonas_Cannes_2019_%28cropped%29.jpg
Johnny Cash,Q42775,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Johnny_Cash_1977.jpg/450px-Johnny_Cash_1977.jpg
Canelo Álvarez,Q2117769,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Sa%C3%BAl_%C3%81lvarez.png/450px-Sa%C3%BAl_%C3%81lvarez.png
Rachel Zegler,Q61693947,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Rachel_zegler_2019.jpg/450px-Rachel_zegler_2019.jpg
Bill Clinton,Q1124,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Bill_Clinton.jpg/450px-Bill_Clinton.jpg
Colin Farrell,Q172035,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/BansheesBFI131022_%2821_of_22%29_%2852447275762%29_%28cropped%29.jpg/450px-BansheesBFI131022_%2821_of_22%29_%2852447275762%29_%28cropped%29.jpg
Danny DeVito,Q26806,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Danny_DeVito_cropped_and_edited_for_brightness.jpg/450px-Danny_DeVito_cropped_and_edited_for_brightness.jpg
Tammy Wynette,Q234017,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Tammy_Wynette_1977.jpg/450px-Tammy_Wynette_1977.jpg
Wes Anderson,Q223687,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/MJK_08478_Wes_Anderson_%28Opening_Gala_Berlinale_2018%29.jpg/450px-MJK_08478_Wes_Anderson_%28Opening_Gala_Berlinale_2018%29.jpg
Sarah Shahi,Q230530,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Sarah_Shahi_%2826104742945%29_%28cropped%29.jpg/450px-Sarah_Shahi_%2826104742945%29_%28cropped%29.jpg
Logan Paul,Q24451685,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Logan_Paul_%2848086619418%29.jpg/450px-Logan_Paul_%2848086619418%29.jpg
Dick Van Dyke,Q310295,https://upload.wikimedia.org/wikipedia/commons/b/be/Dick_Van_Dyke_2021.jpg
Hailey Bieber,Q20983703,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Hailey_Bieber_2020_2.jpg/450px-Hailey_Bieber_2020_2.jpg
Cameron Diaz,Q44380,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cameron_Diaz_WE_2012_Shankbone_4.JPG/450px-Cameron_Diaz_WE_2012_Shankbone_4.JPG
Sophie Turner,Q240573,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sophie_Turner_Deauville_2019.jpg/450px-Sophie_Turner_Deauville_2019.jpg
Gabriel Macht,Q320651,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Gabriel_Macht_3241.jpg/450px-Gabriel_Macht_3241.jpg
John Mulaney,Q6249723,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/John_Mulaney_PaleyFest_crop.jpg/450px-John_Mulaney_PaleyFest_crop.jpg
Woody Harrelson,Q201279,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Woody_Harrelson_191020-N-NU281-1028_%28cropped%29.jpg/450px-Woody_Harrelson_191020-N-NU281-1028_%28cropped%29.jpg
Rachel McAdams,Q190386,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Rachel_McAdams_2016.jpg/450px-Rachel_McAdams_2016.jpg
Charlie Chaplin,Q882,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Charlie_Chaplin_portrait.jpg/450px-Charlie_Chaplin_portrait.jpg
Khabib Nurmagomedov,Q3526023,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Khabib_nurmagomedov.jpg/450px-Khabib_nurmagomedov.jpg
Pink (singer),Q160009,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Pink_2019-07-27_Munich_%28cropped%29.jpg/450px-Pink_2019-07-27_Munich_%28cropped%29.jpg
Greta Thunberg,Q56434717,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Greta_Thunberg_in_2022.jpg/450px-Greta_Thunberg_in_2022.jpg
Nelson Mandela,Q8023,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Nelson_Mandela_1994.jpg/450px-Nelson_Mandela_1994.jpg
Dianne Feinstein,Q230733,https://upload.wikimedia.org/wikipedia/commons/d/df/CapitolXmasTreeLighting-WashingtonDC-030_%2851719409875%29_%28alt_crop%29_%28cropped%29.jpg
Rashmika Mandanna,Q28088964,https://upload.wikimedia.org/wikipedia/commons/9/92/Rashmika-snapped-at-SIIMA-Awards_%28cropped%29.jpg
Sean Connery,Q4573,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Sean_Connery_%281983%29.jpg/450px-Sean_Connery_%281983%29.jpg
Madelyn Cline,Q91600162,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Madelyn_cline_2022_4.jpg/450px-Madelyn_cline_2022_4.jpg
Post Malone,Q21621919,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Post_Malone_at_the_2019_American_Music_Awards.png/450px-Post_Malone_at_the_2019_American_Music_Awards.png
Jeff Beck,Q192474,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Jeff_Beck_in_Amsterdam_1979_%28cropped%29.jpg/450px-Jeff_Beck_in_Amsterdam_1979_%28cropped%29.jpg
Jason Bateman,Q284636,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Jason_Bateman_2011.jpg/450px-Jason_Bateman_2011.jpg
Doja Cat,Q51120673,https://upload.wikimedia.org/wikipedia/commons/f/f3/Doja_Cat_at_Billboard_Women_In_Music%2C_March_2022.jpg
Imran Khan,Q155164,https://upload.wikimedia.org/wikipedia/commons/f/ff/Imran_Ahmed_Khan_Niazi_-_UNGA_%2848784380531%29_%28cropped%29.jpg
Nikola Tesla,Q9036,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Tesla_circa_1890.jpeg/450px-Tesla_circa_1890.jpeg
Viktor Bout,Q314650,https://upload.wikimedia.org/wikipedia/commons/8/84/Viktor_Bout.jpg
Brittany Murphy,Q168847,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Brittany_Murphy.jpg/450px-Brittany_Murphy.jpg
Caitlyn Jenner,Q365144,https://upload.wikimedia.org/wikipedia/commons/e/ea/Caitlyn_Jenner_Web_Summit_2017_%28cropped%29.jpg
Tom Sizemore,Q349852,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Tom_Sizemore_%28cropped%29.jpg/450px-Tom_Sizemore_%28cropped%29.jpg
Ronaldinho,Q39444,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Ronaldinho_in_2019.jpg/450px-Ronaldinho_in_2019.jpg
Robert Lewandowski,Q151269,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/2019147183134_2019-05-27_Fussball_1.FC_Kaiserslautern_vs_FC_Bayern_M%C3%BCnchen_-_Sven_-_1D_X_MK_II_-_0228_-_B70I8527_%28cropped%29.jpg/450px-2019147183134_2019-05-27_Fussball_1.FC_Kaiserslautern_vs_FC_Bayern_M%C3%BCnchen_-_Sven_-_1D_X_MK_II_-_0228_-_B70I8527_%28cropped%29.jpg
Theodore Roosevelt,Q33866,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/President_Roosevelt_-_Pach_Bros_-_black_and_white_%28cropped%29.jpg/450px-President_Roosevelt_-_Pach_Bros_-_black_and_white_%28cropped%29.jpg
Susan Wojcicki,Q55183,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Susan_Wojcicki_%2829393944130%29_%28cropped%29.jpg/450px-Susan_Wojcicki_%2829393944130%29_%28cropped%29.jpg
Henry Kissinger,Q66107,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Henry_A._Kissinger%2C_U.S._Secretary_of_State%2C_1973-1977.jpg/450px-Henry_A._Kissinger%2C_U.S._Secretary_of_State%2C_1973-1977.jpg
Barbara Walters,Q231417,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Barbara_Walters_Lynn_Gilbert.jpg/450px-Barbara_Walters_Lynn_Gilbert.jpg
Serena Williams,Q11459,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Serena_Williams_at_2013_US_Open.jpg/450px-Serena_Williams_at_2013_US_Open.jpg
Marlon Brando,Q34012,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Marlon_Brando_publicity_for_One-Eyed_Jacks.png/450px-Marlon_Brando_publicity_for_One-Eyed_Jacks.png
Hunter Biden,Q5944264,https://upload.wikimedia.org/wikipedia/commons/8/8a/Hunter_Biden_September_30%2C_2014.jpg
Chloë Grace Moretz,Q4509,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Chloe_Moretz_2018_2.jpg/450px-Chloe_Moretz_2018_2.jpg
Luka Modrić,Q483837,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Luka_Modric_Interview_2021_%28cropped%29.jpg/450px-Luka_Modric_Interview_2021_%28cropped%29.jpg
Bob Dylan,Q392,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Bob_Dylan_-_Azkena_Rock_Festival_2010_2.jpg/450px-Bob_Dylan_-_Azkena_Rock_Festival_2010_2.jpg
Alec Baldwin,Q170572,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Alec_Baldwin_by_Gage_Skidmore.jpg/450px-Alec_Baldwin_by_Gage_Skidmore.jpg
Tucker Carlson,Q743162,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Tucker_Carlson_%2853067283901%29_%28cropped%29.jpg/450px-Tucker_Carlson_%2853067283901%29_%28cropped%29.jpg
George Soros,Q12908,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/George_Soros_-_Festival_Economia_2018_1.jpg/450px-George_Soros_-_Festival_Economia_2018_1.jpg
Ozzy Osbourne,Q133151,https://upload.wikimedia.org/wikipedia/commons/4/4a/OzzyChangingHands02-20-2010.jpg
Aryna Sabalenka,Q23448791,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Sabalenka_WM18_%283%29_%2830063199288%29.jpg/450px-Sabalenka_WM18_%283%29_%2830063199288%29.jpg
River Phoenix,Q106514,https://upload.wikimedia.org/wikipedia/commons/5/59/River_Phoenix.png
Julia Louis-Dreyfus,Q232072,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Julia_Louis-Dreyfus_2019_%28cropped%29.jpg/450px-Julia_Louis-Dreyfus_2019_%28cropped%29.jpg
Tim Burton,Q56008,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Tim_Burton_%287587109150%29.jpg/450px-Tim_Burton_%287587109150%29.jpg
Helen Mirren,Q349391,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Helen_Mirren-2208_%28cropped%29.jpg/450px-Helen_Mirren-2208_%28cropped%29.jpg
Suzanne Somers,Q242939,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Suzanne_Somers_USO_cropped.jpg/450px-Suzanne_Somers_USO_cropped.jpg
Justin Trudeau,Q3099714,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Justin_Trudeau_March_2022.jpg/450px-Justin_Trudeau_March_2022.jpg
J. K. Rowling,Q34660,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/J._K._Rowling_2010.jpg/450px-J._K._Rowling_2010.jpg
Zayn Malik,Q3626950,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Zayn_Wiki_%28cropped%29.jpg/450px-Zayn_Wiki_%28cropped%29.jpg
Bill Skarsgård,Q862460,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Bill_Skarsg%C3%A5rd_%2843620734441%29_%28cropped%29.jpg/450px-Bill_Skarsg%C3%A5rd_%2843620734441%29_%28cropped%29.jpg
Emiliano Martínez,Q3275904,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/1_Emiliano_Mart%C3%ADnez_2018_%28cropped%29.jpg/450px-1_Emiliano_Mart%C3%ADnez_2018_%28cropped%29.jpg
Elizabeth Taylor,Q34851,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Elizabeth_Taylor%2C_late_1950s.jpg/450px-Elizabeth_Taylor%2C_late_1950s.jpg
Rohit Sharma,Q3520045,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Rohit_Sharma_during_the_India_vs_Australia_4th_Test_match_at_Narendra_Modi_Stadium.jpg/450px-Rohit_Sharma_during_the_India_vs_Australia_4th_Test_match_at_Narendra_Modi_Stadium.jpg
Patrick Swayze,Q49004,https://upload.wikimedia.org/wikipedia/commons/a/a1/Patrick_Swayze_-_1990_Grammy_Awards_%28cropped%29.jpg
George H. W. Bush,Q23505,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/George_H._W._Bush_presidential_portrait_%28cropped%29.jpg/450px-George_H._W._Bush_presidential_portrait_%28cropped%29.jpg
Coco Gauff,Q39263365,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/US_Open_2022_Photo_177_%2852391301928%29_%28Gauff%29.jpg/450px-US_Open_2022_Photo_177_%2852391301928%29_%28Gauff%29.jpg
Gerard Piqué,Q17507,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Gerard_Piqu%C3%A9_2017.jpg/450px-Gerard_Piqu%C3%A9_2017.jpg
Roger Federer,Q1426,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Federer_WM16_%2837%29_%2828136155830%29.jpg/450px-Federer_WM16_%2837%29_%2828136155830%29.jpg
Kieran Culkin,Q313204,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Kieran_Culkin_2012.jpg/450px-Kieran_Culkin_2012.jpg
Lily Collins,Q229184,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Lily_Collins_-_Inside_The_Wardrobe_01.jpg/450px-Lily_Collins_-_Inside_The_Wardrobe_01.jpg
Paris Hilton,Q47899,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Paris_Hilton_at_the_US_Capitol_%28cropped%29.jpg/450px-Paris_Hilton_at_the_US_Capitol_%28cropped%29.jpg
